student_id,date,age,gender,country,grade,mood,stress_level,sleep_hours,screen_time_hours,used_ai_today,ai_tool,journaled_today,meditated_today,exercised_today,social_interaction_rating,support_feeling
S0431,1/23/2025,14,Female,Japan,12th,4,6,6.9,2.9,TRUE,Phind,FALSE,FALSE,FALSE,8,6
S0431,1/24/2025,14,Female,Japan,12th,4,5,8.1,10.1,TRUE,Gemini,TRUE,TRUE,FALSE,7,4
S0431,1/25/2025,14,Female,Japan,12th,8,2,7.2,7.8,TRUE,Phind,TRUE,FALSE,TRUE,7,4
S0431,1/26/2025,14,Female,Japan,12th,3,6,7.2,6.8,TRUE,Gemini,TRUE,FALSE,FALSE,9,4
S0431,1/27/2025,14,Female,Japan,12th,7,2,5.6,11.1,TRUE,Grammarly,TRUE,FALSE,FALSE,8,8
S0431,1/28/2025,14,Female,Japan,12th,7,4,6.4,5.7,TRUE,EduChat,TRUE,TRUE,FALSE,5,8
S0431,1/29/2025,14,Female,Japan,12th,9,1,8,8.5,TRUE,ChatGPT,FALSE,FALSE,FALSE,3,4
S0431,1/30/2025,14,Female,Japan,12th,9,1,5.1,4.6,FALSE,None,FALSE,FALSE,FALSE,5,8
S0432,1/1/2025,14,Female,Canada,12th,4,7,5.1,9,TRUE,Grammarly,TRUE,TRUE,TRUE,3,6
S0432,1/2/2025,14,Female,Canada,12th,5,5,4.5,6.8,TRUE,EduChat,FALSE,FALSE,FALSE,6,7
S0432,1/3/2025,14,Female,Canada,12th,6,4,5.7,5.7,FALSE,None,TRUE,FALSE,FALSE,9,5
S0432,1/4/2025,14,Female,Canada,12th,3,8,7.2,5,TRUE,Phind,TRUE,FALSE,FALSE,7,5
S0432,1/5/2025,14,Female,Canada,12th,3,6,4.9,5.7,FALSE,None,FALSE,TRUE,TRUE,7,8
S0432,1/6/2025,14,Female,Canada,12th,8,3,5.9,10.3,FALSE,None,TRUE,TRUE,FALSE,6,6
S0432,1/7/2025,14,Female,Canada,12th,7,3,4.7,4.2,TRUE,Grammarly,FALSE,TRUE,FALSE,6,9
S0432,1/8/2025,14,Female,Canada,12th,9,2,8.6,8.4,TRUE,EduChat,FALSE,FALSE,FALSE,6,5
S0432,1/9/2025,14,Female,Canada,12th,5,5,5.3,7.6,TRUE,Phind,TRUE,FALSE,TRUE,4,9
S0432,1/10/2025,14,Female,Canada,12th,8,2,5.2,10.9,FALSE,None,FALSE,FALSE,FALSE,7,8
S0432,1/11/2025,14,Female,Canada,12th,7,4,5.7,7.8,FALSE,None,TRUE,FALSE,FALSE,8,8
S0432,1/12/2025,14,Female,Canada,12th,9,2,6.8,2.1,FALSE,None,TRUE,FALSE,TRUE,3,7
S0432,1/13/2025,14,Female,Canada,12th,6,4,6.5,11.9,TRUE,Phind,FALSE,FALSE,FALSE,5,9
S0432,1/14/2025,14,Female,Canada,12th,3,6,4.7,5.3,FALSE,None,FALSE,FALSE,FALSE,5,4
S0432,1/15/2025,14,Female,Canada,12th,6,4,7.4,5.5,TRUE,Notion AI,TRUE,TRUE,TRUE,9,5
S0432,1/16/2025,14,Female,Canada,12th,9,1,8.7,7.8,FALSE,None,TRUE,FALSE,FALSE,8,4
S0432,1/17/2025,14,Female,Canada,12th,3,6,4.5,6.9,TRUE,Phind,FALSE,FALSE,TRUE,5,9
S0432,1/18/2025,14,Female,Canada,12th,6,4,3.6,5.3,FALSE,None,FALSE,FALSE,FALSE,6,5
S0432,1/19/2025,14,Female,Canada,12th,7,2,7.5,8,TRUE,Grammarly,FALSE,FALSE,FALSE,8,8
S0432,1/20/2025,14,Female,Canada,12th,9,1,6.8,7.1,TRUE,Notion AI,TRUE,FALSE,FALSE,3,7
S0432,1/21/2025,14,Female,Canada,12th,5,6,6.1,6.6,FALSE,None,TRUE,TRUE,TRUE,3,8
S0432,1/22/2025,14,Female,Canada,12th,3,7,6,9.2,TRUE,Gemini,TRUE,TRUE,FALSE,3,5
S0432,1/23/2025,14,Female,Canada,12th,4,5,4,8.2,FALSE,None,TRUE,FALSE,FALSE,8,8
S0432,1/24/2025,14,Female,Canada,12th,9,2,8.8,7.8,TRUE,Notion AI,FALSE,FALSE,TRUE,4,5
S0432,1/25/2025,14,Female,Canada,12th,9,2,7.3,6.5,TRUE,Phind,FALSE,FALSE,FALSE,5,9
S0432,1/26/2025,14,Female,Canada,12th,8,3,5.1,4.3,TRUE,Phind,FALSE,TRUE,FALSE,7,7
S0432,1/27/2025,14,Female,Canada,12th,5,4,5.6,9,TRUE,Grammarly,FALSE,FALSE,FALSE,8,7
S0432,1/28/2025,14,Female,Canada,12th,9,2,9.1,10.7,TRUE,Gemini,FALSE,TRUE,FALSE,6,4
S0432,1/29/2025,14,Female,Canada,12th,9,1,8.1,9.6,TRUE,Phind,TRUE,TRUE,FALSE,7,7
S0432,1/30/2025,14,Female,Canada,12th,4,5,2.8,9.2,TRUE,Phind,TRUE,TRUE,TRUE,3,9
S0433,1/1/2025,17,Other,Brazil,12th,8,3,7.2,6.3,TRUE,ChatGPT,FALSE,FALSE,FALSE,5,5
S0433,1/2/2025,17,Other,Brazil,12th,6,4,5.8,7.6,TRUE,Phind,FALSE,FALSE,TRUE,6,7
S0433,1/3/2025,17,Other,Brazil,12th,9,1,7.1,3,FALSE,None,TRUE,FALSE,TRUE,3,4
S0433,1/4/2025,17,Other,Brazil,12th,8,2,7,6.7,TRUE,Phind,TRUE,FALSE,FALSE,4,6
S0433,1/5/2025,17,Other,Brazil,12th,5,4,7.9,5.6,TRUE,Phind,FALSE,FALSE,FALSE,6,8
S0433,1/6/2025,17,Other,Brazil,12th,4,6,5.6,3.9,TRUE,Phind,FALSE,TRUE,FALSE,3,4
S0433,1/7/2025,17,Other,Brazil,12th,7,3,5.9,6.4,TRUE,Gemini,TRUE,TRUE,FALSE,8,9
S0433,1/8/2025,17,Other,Brazil,12th,4,5,5.6,6.9,FALSE,None,TRUE,TRUE,FALSE,6,6
S0433,1/9/2025,17,Other,Brazil,12th,8,3,7.2,7.1,TRUE,Gemini,TRUE,TRUE,FALSE,5,6
S0433,1/10/2025,17,Other,Brazil,12th,9,1,7.8,7.4,TRUE,Phind,TRUE,FALSE,FALSE,9,8
S0433,1/11/2025,17,Other,Brazil,12th,3,6,6.7,9,TRUE,EduChat,FALSE,FALSE,TRUE,9,9
S0433,1/12/2025,17,Other,Brazil,12th,5,6,5.7,10.5,FALSE,None,TRUE,FALSE,TRUE,8,5
S0433,1/13/2025,17,Other,Brazil,12th,8,3,9.9,4.2,FALSE,None,FALSE,FALSE,TRUE,4,8
S0433,1/14/2025,17,Other,Brazil,12th,7,4,4.8,5.6,TRUE,Gemini,FALSE,FALSE,FALSE,4,9
S0433,1/15/2025,17,Other,Brazil,12th,9,2,7.6,9.6,FALSE,None,FALSE,FALSE,FALSE,3,9
S0433,1/16/2025,17,Other,Brazil,12th,6,3,7.2,9.1,TRUE,Phind,TRUE,FALSE,FALSE,7,9
S0433,1/17/2025,17,Other,Brazil,12th,8,2,6.6,9.2,TRUE,Grammarly,FALSE,FALSE,FALSE,3,4
S0433,1/18/2025,17,Other,Brazil,12th,5,5,5.1,4.7,FALSE,None,FALSE,FALSE,TRUE,5,5
S0433,1/19/2025,17,Other,Brazil,12th,4,7,5,4.4,TRUE,Gemini,TRUE,FALSE,FALSE,7,6
S0433,1/20/2025,17,Other,Brazil,12th,6,5,11.2,8.8,FALSE,None,FALSE,FALSE,FALSE,8,8
S0433,1/21/2025,17,Other,Brazil,12th,4,5,6.8,9.7,TRUE,Notion AI,FALSE,TRUE,FALSE,3,7
S0433,1/22/2025,17,Other,Brazil,12th,9,1,7,6.9,FALSE,None,FALSE,FALSE,TRUE,4,6
S0433,1/23/2025,17,Other,Brazil,12th,6,4,7.2,9.3,FALSE,None,FALSE,FALSE,TRUE,8,9
S0433,1/24/2025,17,Other,Brazil,12th,5,6,8.3,5,TRUE,EduChat,TRUE,TRUE,FALSE,4,4
S0433,1/25/2025,17,Other,Brazil,12th,7,4,7.7,8.5,FALSE,None,TRUE,FALSE,FALSE,7,7
S0433,1/26/2025,17,Other,Brazil,12th,7,2,7.7,4.8,FALSE,None,FALSE,FALSE,TRUE,5,9
S0433,1/27/2025,17,Other,Brazil,12th,4,6,7,6.4,TRUE,Grammarly,FALSE,TRUE,TRUE,4,8
S0433,1/28/2025,17,Other,Brazil,12th,6,5,7.2,6.9,TRUE,Gemini,TRUE,FALSE,FALSE,3,8
S0433,1/29/2025,17,Other,Brazil,12th,5,6,6.5,8.4,FALSE,None,FALSE,TRUE,FALSE,6,7
S0433,1/30/2025,17,Other,Brazil,12th,6,5,6.7,7.9,TRUE,Grammarly,TRUE,FALSE,TRUE,8,9
S0434,1/1/2025,15,Female,USA,9th,7,4,7.5,9.1,TRUE,Notion AI,FALSE,FALSE,FALSE,9,4
S0434,1/2/2025,15,Female,USA,9th,8,2,6.5,11.3,TRUE,Gemini,FALSE,TRUE,FALSE,5,8
S0434,1/3/2025,15,Female,USA,9th,8,2,5.6,6.3,FALSE,None,TRUE,TRUE,FALSE,6,6
S0434,1/4/2025,15,Female,USA,9th,3,6,5.3,6.4,FALSE,None,FALSE,FALSE,FALSE,7,9
S0434,1/5/2025,15,Female,USA,9th,3,7,6.7,9,FALSE,None,TRUE,FALSE,FALSE,7,4
S0434,1/6/2025,15,Female,USA,9th,9,1,3.7,6.4,TRUE,Phind,TRUE,FALSE,FALSE,6,7
S0434,1/7/2025,15,Female,USA,9th,8,3,4.5,3.7,TRUE,Phind,TRUE,TRUE,FALSE,5,7
S0434,1/8/2025,15,Female,USA,9th,7,3,6.7,7.9,TRUE,Notion AI,FALSE,TRUE,FALSE,3,8
S0434,1/9/2025,15,Female,USA,9th,4,7,6.1,8.6,TRUE,Grammarly,TRUE,TRUE,TRUE,9,4
S0434,1/10/2025,15,Female,USA,9th,9,1,5.2,5.9,TRUE,Grammarly,FALSE,FALSE,TRUE,4,8
S0434,1/11/2025,15,Female,USA,9th,3,8,3.9,6.1,FALSE,None,FALSE,FALSE,FALSE,6,4
S0434,1/12/2025,15,Female,USA,9th,4,7,5.8,5.1,TRUE,Phind,FALSE,FALSE,FALSE,4,8
S0434,1/13/2025,15,Female,USA,9th,6,4,8.3,4.7,FALSE,None,TRUE,TRUE,FALSE,9,9
S0434,1/14/2025,15,Female,USA,9th,6,5,4.5,7.4,TRUE,ChatGPT,TRUE,FALSE,FALSE,3,4
S0434,1/15/2025,15,Female,USA,9th,8,1,9.4,7.2,TRUE,ChatGPT,FALSE,TRUE,FALSE,9,5
S0434,1/16/2025,15,Female,USA,9th,8,1,5.4,9.4,TRUE,Phind,TRUE,TRUE,FALSE,4,4
S0434,1/17/2025,15,Female,USA,9th,5,5,6.7,11.2,FALSE,None,TRUE,FALSE,TRUE,5,7
S0434,1/18/2025,15,Female,USA,9th,9,1,8.2,6.7,FALSE,None,TRUE,FALSE,TRUE,5,6
S0434,1/19/2025,15,Female,USA,9th,5,4,6.6,7.1,FALSE,None,TRUE,FALSE,FALSE,7,5
S0434,1/20/2025,15,Female,USA,9th,8,1,5,5.5,FALSE,None,TRUE,FALSE,FALSE,7,5
S0434,1/21/2025,15,Female,USA,9th,4,7,4.9,10.2,FALSE,None,TRUE,FALSE,FALSE,6,7
S0434,1/22/2025,15,Female,USA,9th,9,1,5.3,8.3,TRUE,Grammarly,FALSE,TRUE,FALSE,8,9
S0434,1/23/2025,15,Female,USA,9th,3,7,6.1,6.5,TRUE,Gemini,FALSE,FALSE,FALSE,3,5
S0434,1/24/2025,15,Female,USA,9th,3,7,8.4,8,TRUE,EduChat,FALSE,FALSE,FALSE,3,9
S0434,1/25/2025,15,Female,USA,9th,8,3,5.3,8.5,TRUE,ChatGPT,FALSE,FALSE,FALSE,8,8
S0434,1/26/2025,15,Female,USA,9th,7,3,5.6,7.1,TRUE,Grammarly,TRUE,FALSE,TRUE,6,5
S0434,1/27/2025,15,Female,USA,9th,6,3,5.9,7.9,TRUE,ChatGPT,FALSE,FALSE,TRUE,8,8
S0434,1/28/2025,15,Female,USA,9th,8,3,8.2,8.6,FALSE,None,TRUE,FALSE,TRUE,9,8
S0434,1/29/2025,15,Female,USA,9th,8,3,5.3,6.1,FALSE,None,FALSE,TRUE,FALSE,4,7
S0434,1/30/2025,15,Female,USA,9th,7,4,6,2.9,TRUE,Notion AI,FALSE,FALSE,TRUE,3,9
S0435,1/1/2025,16,Other,Germany,10th,6,5,7.4,3.8,FALSE,None,FALSE,TRUE,TRUE,6,6
S0435,1/2/2025,16,Other,Germany,10th,4,7,8.2,6.2,FALSE,None,TRUE,FALSE,TRUE,9,4
S0435,1/3/2025,16,Other,Germany,10th,3,6,7.4,6.2,TRUE,Gemini,TRUE,FALSE,FALSE,3,7
S0435,1/4/2025,16,Other,Germany,10th,6,3,3,4.5,FALSE,None,FALSE,FALSE,TRUE,7,9
S0435,1/5/2025,16,Other,Germany,10th,8,3,9.8,4.1,FALSE,None,TRUE,FALSE,FALSE,4,7
S0435,1/6/2025,16,Other,Germany,10th,4,7,7.1,8.4,TRUE,Grammarly,TRUE,FALSE,TRUE,7,7
S0435,1/7/2025,16,Other,Germany,10th,5,4,7.4,9.1,TRUE,Gemini,FALSE,FALSE,FALSE,9,9
S0435,1/8/2025,16,Other,Germany,10th,5,6,6.5,8.5,TRUE,EduChat,TRUE,FALSE,FALSE,6,5
S0435,1/9/2025,16,Other,Germany,10th,8,1,6.8,8.5,FALSE,None,FALSE,FALSE,FALSE,6,8
S0435,1/10/2025,16,Other,Germany,10th,4,7,7.8,7.3,FALSE,None,TRUE,FALSE,TRUE,7,9
S0435,1/11/2025,16,Other,Germany,10th,7,3,6.3,6.8,TRUE,Gemini,TRUE,FALSE,FALSE,6,6
S0435,1/12/2025,16,Other,Germany,10th,4,7,8.1,9.1,TRUE,EduChat,TRUE,FALSE,TRUE,5,7
S0435,1/13/2025,16,Other,Germany,10th,4,5,8.7,4.1,TRUE,Notion AI,TRUE,FALSE,TRUE,6,4
S0435,1/14/2025,16,Other,Germany,10th,9,2,7.4,3.8,FALSE,None,TRUE,FALSE,TRUE,3,6
S0435,1/15/2025,16,Other,Germany,10th,9,1,8.9,6.8,TRUE,Notion AI,TRUE,FALSE,FALSE,5,5
S0435,1/16/2025,16,Other,Germany,10th,4,7,4.8,10.5,FALSE,None,FALSE,FALSE,FALSE,9,9
S0435,1/17/2025,16,Other,Germany,10th,9,1,5.4,5.4,TRUE,Notion AI,TRUE,FALSE,FALSE,9,6
S0435,1/18/2025,16,Other,Germany,10th,3,7,5.4,9.6,TRUE,Notion AI,FALSE,TRUE,TRUE,7,6
S0435,1/19/2025,16,Other,Germany,10th,4,7,5.3,5.4,FALSE,None,FALSE,FALSE,FALSE,8,4
S0435,1/20/2025,16,Other,Germany,10th,8,1,7.6,6.9,TRUE,ChatGPT,TRUE,FALSE,TRUE,8,6
S0435,1/21/2025,16,Other,Germany,10th,3,8,7.7,7.7,TRUE,Phind,FALSE,FALSE,FALSE,9,8
S0435,1/22/2025,16,Other,Germany,10th,8,3,5.4,6.9,FALSE,None,FALSE,FALSE,FALSE,3,5
S0435,1/23/2025,16,Other,Germany,10th,4,6,6.6,3.3,TRUE,Phind,TRUE,TRUE,FALSE,4,5
S0435,1/24/2025,16,Other,Germany,10th,5,6,6.6,6.4,FALSE,None,FALSE,TRUE,FALSE,5,4
S0435,1/25/2025,16,Other,Germany,10th,5,5,5,6.4,TRUE,Grammarly,FALSE,TRUE,TRUE,9,5
S0435,1/26/2025,16,Other,Germany,10th,8,1,4.3,6.8,FALSE,None,FALSE,TRUE,TRUE,6,7
S0435,1/27/2025,16,Other,Germany,10th,3,6,6.7,2.9,FALSE,None,TRUE,TRUE,FALSE,6,5
S0435,1/28/2025,16,Other,Germany,10th,4,6,6,6.5,TRUE,Grammarly,FALSE,FALSE,FALSE,7,7
S0435,1/29/2025,16,Other,Germany,10th,6,4,4.7,10.7,TRUE,Grammarly,FALSE,FALSE,FALSE,8,6
S0435,1/30/2025,16,Other,Germany,10th,5,5,5.8,6.8,TRUE,EduChat,TRUE,FALSE,FALSE,8,9
S0436,1/1/2025,14,Male,USA,9th,8,2,5.4,7.2,FALSE,None,TRUE,FALSE,TRUE,7,8
S0436,1/2/2025,14,Male,USA,9th,7,3,8.4,8,TRUE,EduChat,TRUE,FALSE,FALSE,3,9
S0436,1/3/2025,14,Male,USA,9th,9,1,6.5,9.9,TRUE,EduChat,TRUE,FALSE,FALSE,9,5
S0436,1/4/2025,14,Male,USA,9th,8,1,6,4,FALSE,None,TRUE,TRUE,TRUE,9,8
S0436,1/5/2025,14,Male,USA,9th,6,4,8.4,6.8,FALSE,None,FALSE,FALSE,FALSE,7,6
S0436,1/6/2025,14,Male,USA,9th,3,6,7.5,6.4,FALSE,None,FALSE,FALSE,TRUE,6,7
S0436,1/7/2025,14,Male,USA,9th,7,2,9.7,6.2,TRUE,Phind,FALSE,FALSE,TRUE,6,9
S0436,1/8/2025,14,Male,USA,9th,4,6,4.4,5,FALSE,None,FALSE,TRUE,FALSE,5,5
S0436,1/9/2025,14,Male,USA,9th,4,6,7.9,7.6,FALSE,None,FALSE,FALSE,FALSE,8,6
S0436,1/10/2025,14,Male,USA,9th,6,5,8.1,9.6,TRUE,EduChat,FALSE,FALSE,TRUE,3,8
S0436,1/11/2025,14,Male,USA,9th,8,2,4.8,7.5,TRUE,Notion AI,TRUE,FALSE,TRUE,8,8
S0436,1/12/2025,14,Male,USA,9th,3,7,5.5,9.4,TRUE,ChatGPT,TRUE,FALSE,TRUE,8,4
S0436,1/13/2025,14,Male,USA,9th,4,5,6.8,10.6,TRUE,Gemini,FALSE,TRUE,TRUE,3,4
S0436,1/14/2025,14,Male,USA,9th,5,4,6.4,11,FALSE,None,FALSE,TRUE,FALSE,7,4
S0436,1/15/2025,14,Male,USA,9th,8,1,4.4,9.6,TRUE,Grammarly,TRUE,FALSE,FALSE,5,6
S0436,1/16/2025,14,Male,USA,9th,9,1,4.8,5.6,TRUE,Grammarly,FALSE,TRUE,FALSE,6,6
S0436,1/17/2025,14,Male,USA,9th,4,5,7.9,9,TRUE,Notion AI,TRUE,FALSE,FALSE,6,7
S0436,1/18/2025,14,Male,USA,9th,7,4,8.2,5.3,FALSE,None,FALSE,FALSE,TRUE,9,5
S0436,1/19/2025,14,Male,USA,9th,5,5,5.5,8.8,TRUE,ChatGPT,FALSE,TRUE,FALSE,9,7
S0436,1/20/2025,14,Male,USA,9th,3,6,6.4,8,FALSE,None,TRUE,FALSE,TRUE,9,8
S0436,1/21/2025,14,Male,USA,9th,8,1,5.1,3.5,TRUE,Grammarly,FALSE,FALSE,FALSE,7,6
S0436,1/22/2025,14,Male,USA,9th,4,5,4.8,9.2,FALSE,None,FALSE,FALSE,FALSE,7,6
S0436,1/23/2025,14,Male,USA,9th,8,2,5.8,4.8,FALSE,None,TRUE,FALSE,TRUE,9,4
S0436,1/24/2025,14,Male,USA,9th,4,6,6.7,9,FALSE,None,TRUE,FALSE,FALSE,5,9
S0436,1/25/2025,14,Male,USA,9th,6,5,7.8,6.8,TRUE,Gemini,TRUE,FALSE,FALSE,7,6
S0436,1/26/2025,14,Male,USA,9th,7,4,8.6,7,TRUE,EduChat,FALSE,TRUE,TRUE,4,4
S0436,1/27/2025,14,Male,USA,9th,7,2,7.6,6.7,TRUE,ChatGPT,FALSE,FALSE,TRUE,8,5
S0436,1/28/2025,14,Male,USA,9th,6,3,8.2,7.9,FALSE,None,FALSE,TRUE,FALSE,5,6
S0436,1/29/2025,14,Male,USA,9th,8,3,5.1,10.5,FALSE,None,FALSE,FALSE,TRUE,8,5
S0436,1/30/2025,14,Male,USA,9th,4,6,6.9,4.9,TRUE,Phind,TRUE,FALSE,FALSE,8,8
S0437,1/1/2025,14,Male,India,12th,3,7,6.6,9.2,TRUE,ChatGPT,FALSE,TRUE,TRUE,8,4
S0437,1/2/2025,14,Male,India,12th,6,5,4.3,7.4,TRUE,EduChat,FALSE,FALSE,FALSE,3,7
S0437,1/3/2025,14,Male,India,12th,5,4,7.9,4,TRUE,ChatGPT,FALSE,FALSE,FALSE,8,8
S0437,1/4/2025,14,Male,India,12th,3,8,8.1,8.1,TRUE,Gemini,FALSE,FALSE,TRUE,9,6
S0437,1/5/2025,14,Male,India,12th,3,8,9.3,8.3,TRUE,ChatGPT,TRUE,FALSE,TRUE,4,8
S0437,1/6/2025,14,Male,India,12th,7,3,4.2,6.4,TRUE,EduChat,TRUE,TRUE,FALSE,9,7
S0437,1/7/2025,14,Male,India,12th,8,3,5.6,3.4,TRUE,Phind,FALSE,TRUE,FALSE,4,5
S0437,1/8/2025,14,Male,India,12th,5,5,9.3,6.1,TRUE,Gemini,TRUE,FALSE,FALSE,8,8
S0437,1/9/2025,14,Male,India,12th,3,8,5.5,5.6,TRUE,EduChat,FALSE,FALSE,FALSE,7,4
S0437,1/10/2025,14,Male,India,12th,7,4,6.5,5.2,TRUE,Grammarly,TRUE,TRUE,FALSE,7,9
S0437,1/11/2025,14,Male,India,12th,9,1,9.3,5.2,FALSE,None,FALSE,FALSE,FALSE,9,9
S0437,1/12/2025,14,Male,India,12th,5,4,6.4,7.7,FALSE,None,FALSE,TRUE,TRUE,7,4
S0437,1/13/2025,14,Male,India,12th,8,2,6.3,7.5,FALSE,None,FALSE,FALSE,TRUE,6,7
S0437,1/14/2025,14,Male,India,12th,8,1,5.5,10.3,TRUE,Notion AI,FALSE,FALSE,FALSE,3,7
S0437,1/15/2025,14,Male,India,12th,8,1,5.9,4.8,TRUE,Gemini,TRUE,FALSE,TRUE,6,9
S0437,1/16/2025,14,Male,India,12th,8,1,6.9,4.8,FALSE,None,TRUE,TRUE,FALSE,5,7
S0437,1/17/2025,14,Male,India,12th,9,1,7.4,7.5,FALSE,None,FALSE,FALSE,TRUE,8,4
S0437,1/18/2025,14,Male,India,12th,8,2,7.4,7.8,TRUE,Grammarly,TRUE,TRUE,FALSE,6,6
S0437,1/19/2025,14,Male,India,12th,7,3,5.9,6.6,FALSE,None,FALSE,FALSE,FALSE,3,5
S0437,1/20/2025,14,Male,India,12th,4,7,6.3,9.5,TRUE,Grammarly,TRUE,FALSE,TRUE,8,8
S0437,1/21/2025,14,Male,India,12th,6,5,7.8,5.7,FALSE,None,FALSE,FALSE,FALSE,9,9
S0437,1/22/2025,14,Male,India,12th,9,1,6.6,4,TRUE,EduChat,FALSE,FALSE,TRUE,9,5
S0437,1/23/2025,14,Male,India,12th,3,8,7,10.1,TRUE,Gemini,FALSE,FALSE,FALSE,8,7
S0437,1/24/2025,14,Male,India,12th,5,4,3.2,8.5,TRUE,EduChat,FALSE,FALSE,FALSE,9,4
S0437,1/25/2025,14,Male,India,12th,4,6,6.3,5.8,TRUE,Phind,TRUE,FALSE,FALSE,9,8
S0437,1/26/2025,14,Male,India,12th,4,7,6.6,8.2,FALSE,None,FALSE,FALSE,TRUE,7,8
S0437,1/27/2025,14,Male,India,12th,8,1,6.2,5,FALSE,None,TRUE,FALSE,TRUE,5,9
S0437,1/28/2025,14,Male,India,12th,6,3,6.7,8.9,TRUE,ChatGPT,TRUE,FALSE,FALSE,9,5
S0437,1/29/2025,14,Male,India,12th,9,2,6.2,7.7,FALSE,None,FALSE,FALSE,TRUE,5,8
S0437,1/30/2025,14,Male,India,12th,4,7,5.8,6.3,FALSE,None,FALSE,FALSE,FALSE,3,7
S0438,1/1/2025,14,Other,Brazil,12th,4,6,7.8,12.7,TRUE,ChatGPT,TRUE,FALSE,FALSE,6,9
S0438,1/2/2025,14,Other,Brazil,12th,9,2,8,8.2,FALSE,None,TRUE,FALSE,FALSE,9,4
S0438,1/3/2025,14,Other,Brazil,12th,8,2,7.4,8.6,TRUE,Phind,FALSE,FALSE,FALSE,9,5
S0438,1/4/2025,14,Other,Brazil,12th,5,6,7.3,6.2,TRUE,Grammarly,FALSE,TRUE,FALSE,5,6
S0438,1/5/2025,14,Other,Brazil,12th,8,2,6.3,6,TRUE,ChatGPT,TRUE,TRUE,FALSE,4,5
S0438,1/6/2025,14,Other,Brazil,12th,7,4,7,4.4,TRUE,Notion AI,FALSE,FALSE,FALSE,9,9
S0438,1/7/2025,14,Other,Brazil,12th,5,4,7,7.7,TRUE,Phind,FALSE,TRUE,FALSE,9,6
S0438,1/8/2025,14,Other,Brazil,12th,8,1,6.9,4.3,TRUE,Gemini,FALSE,FALSE,FALSE,3,9
S0438,1/9/2025,14,Other,Brazil,12th,6,4,6.1,8.1,FALSE,None,TRUE,FALSE,FALSE,7,6
S0438,1/10/2025,14,Other,Brazil,12th,4,6,6.9,7.9,FALSE,None,FALSE,FALSE,FALSE,6,4
S0438,1/11/2025,14,Other,Brazil,12th,3,8,6.8,6,TRUE,Gemini,TRUE,FALSE,FALSE,3,4
S0438,1/12/2025,14,Other,Brazil,12th,7,3,6.8,3.9,TRUE,ChatGPT,TRUE,TRUE,TRUE,3,5
S0438,1/13/2025,14,Other,Brazil,12th,8,3,7.9,8.7,FALSE,None,TRUE,FALSE,FALSE,5,4
S0438,1/14/2025,14,Other,Brazil,12th,4,7,4.2,8.3,TRUE,Notion AI,FALSE,FALSE,FALSE,6,8
S0438,1/15/2025,14,Other,Brazil,12th,4,7,7.1,8.5,TRUE,Phind,TRUE,TRUE,FALSE,4,5
S0438,1/16/2025,14,Other,Brazil,12th,9,2,4.6,10.4,FALSE,None,TRUE,FALSE,TRUE,9,4
S0438,1/17/2025,14,Other,Brazil,12th,9,1,4.5,6.3,FALSE,None,FALSE,FALSE,FALSE,6,6
S0438,1/18/2025,14,Other,Brazil,12th,4,5,8.5,5.5,FALSE,None,TRUE,TRUE,TRUE,5,8
S0438,1/19/2025,14,Other,Brazil,12th,5,5,8,7.3,FALSE,None,TRUE,FALSE,FALSE,3,5
S0438,1/20/2025,14,Other,Brazil,12th,9,2,8.9,8.4,TRUE,EduChat,FALSE,FALSE,TRUE,7,9
S0438,1/21/2025,14,Other,Brazil,12th,4,6,6.2,5.2,TRUE,Gemini,FALSE,FALSE,TRUE,3,8
S0438,1/22/2025,14,Other,Brazil,12th,8,1,6,10.8,TRUE,Notion AI,FALSE,FALSE,TRUE,3,6
S0438,1/23/2025,14,Other,Brazil,12th,4,5,6.2,8.9,FALSE,None,TRUE,TRUE,TRUE,4,4
S0438,1/24/2025,14,Other,Brazil,12th,7,3,5.1,9.2,FALSE,None,TRUE,FALSE,TRUE,9,7
S0438,1/25/2025,14,Other,Brazil,12th,7,4,4.9,8.1,TRUE,Grammarly,TRUE,TRUE,FALSE,3,7
S0438,1/26/2025,14,Other,Brazil,12th,3,6,5.1,6.6,TRUE,EduChat,FALSE,TRUE,TRUE,3,4
S0438,1/27/2025,14,Other,Brazil,12th,4,6,7.5,9.5,FALSE,None,FALSE,FALSE,TRUE,7,6
S0438,1/28/2025,14,Other,Brazil,12th,3,6,7.5,9.7,TRUE,Phind,TRUE,FALSE,FALSE,3,4
S0438,1/29/2025,14,Other,Brazil,12th,6,4,8,3.4,FALSE,None,FALSE,FALSE,TRUE,6,8
S0438,1/30/2025,14,Other,Brazil,12th,5,4,4.8,4.3,TRUE,EduChat,TRUE,TRUE,TRUE,8,5
S0439,1/1/2025,17,Other,UK,9th,5,6,6.4,6.7,TRUE,Grammarly,TRUE,TRUE,FALSE,5,5
S0439,1/2/2025,17,Other,UK,9th,6,4,5.9,8.1,TRUE,EduChat,TRUE,TRUE,FALSE,6,9
S0439,1/3/2025,17,Other,UK,9th,9,1,4.1,3.7,FALSE,None,FALSE,FALSE,TRUE,8,9
S0439,1/4/2025,17,Other,UK,9th,3,8,7.5,7.2,FALSE,None,TRUE,TRUE,FALSE,4,5
S0439,1/5/2025,17,Other,UK,9th,6,4,8.3,8.5,FALSE,None,FALSE,FALSE,FALSE,3,9
